dataset,n_base_classifiers,n_pontos_proximos,acc_min,classifier_type,acc1,acc2,acc3,acc4,acc5,acc_mean,time_to_run
load_electrical_grid_stability,20,10,0.2,tree,0.9995,0.9995,1.0,0.9995,1.0,0.9997,77.26558089256288
load_electrical_grid_stability,20,10,0.4,tree,0.9985,0.9995,1.0,1.0,0.9995,0.9995,76.54978466033936
load_electrical_grid_stability,20,10,0.5,tree,0.9995,0.9985,1.0,0.9990000000000001,1.0,0.9994,72.11482930183409
load_electrical_grid_stability,20,10,0.8,tree,0.9995,0.9995,1.0,0.9995,1.0,0.9997,72.041752576828
load_electrical_grid_stability,20,10,0.9,tree,0.9995,0.9995,1.0,1.0,1.0,0.9998,72.73561787605286
load_electrical_grid_stability,20,10,1.0,tree,0.9865,0.9990000000000001,0.997,0.9885,0.9965,0.9935,62.0897581577301
load_electrical_grid_stability,20,10,0.05,tree,0.9995,0.9995,1.0,0.9995,1.0,0.9997,74.71316790580751
load_electrical_grid_stability,20,10,0.15,tree,1.0,0.9995,1.0,1.0,1.0,0.9999,80.58120703697205
load_electrical_grid_stability,20,10,0.25,tree,0.9985,0.9995,1.0,1.0,0.9995,0.9995,90.21924233436584
load_electrical_grid_stability,20,10,0.3,tree,0.9995,0.9985,1.0,0.9990000000000001,1.0,0.9994,86.65473055839539
load_electrical_grid_stability,20,10,0.35,tree,1.0,0.9990000000000001,1.0,1.0,0.9995,0.9997,85.72678470611572
load_electrical_grid_stability,20,10,0.45,tree,0.9990000000000001,0.9995,1.0,0.9995,1.0,0.9996,100.13933897018431
load_electrical_grid_stability,20,10,0.55,tree,0.9995,0.9995,1.0,0.9995,1.0,0.9997,92.36213326454164
load_electrical_grid_stability,20,10,0.6,tree,0.9995,0.9995,1.0,1.0,1.0,0.9998,91.0959177017212
load_electrical_grid_stability,20,10,0.65,tree,0.9995,0.9995,1.0,0.9995,1.0,0.9997,74.46258878707886
load_electrical_grid_stability,20,10,0.7,tree,1.0,0.9995,1.0,1.0,1.0,0.9999,72.03419303894044
load_electrical_grid_stability,20,10,0.75,tree,0.9985,0.9995,1.0,1.0,0.9995,0.9995,73.44100570678711
load_electrical_grid_stability,20,10,0.85,tree,0.9995,0.9985,1.0,0.9990000000000001,1.0,0.9994,73.90751624107361
load_electrical_grid_stability,20,10,0.95,tree,0.9995,0.9995,1.0,0.9995,1.0,0.9997,73.14564752578734
load_gamma_telecope,20,10,0.0,knn,0.8362250262881178,0.8391167192429022,0.8404311251314406,0.8485804416403786,0.8509463722397477,0.8430599369085174,792.9088053703308
load_gamma_telecope,20,10,0.05,knn,0.8362250262881178,0.8375394321766562,0.8409568874868559,0.8488433228180863,0.8512092534174553,0.8429547844374344,707.3874306678772
load_gamma_telecope,20,10,0.1,knn,0.8320189274447951,0.8385909568874869,0.8435856992639327,0.8501577287066246,0.8498948475289171,0.8428496319663512,683.5901374816896
load_gamma_telecope,20,10,0.15,knn,0.8380651945320715,0.8370136698212408,0.8380651945320715,0.8512092534174553,0.8498948475289171,0.8428496319663512,700.0914759635925
load_gamma_telecope,20,10,0.2,knn,0.8370136698212408,0.8391167192429022,0.8427970557308097,0.8501577287066246,0.8504206098843323,0.8439011566771819,701.1476409435272
load_gamma_telecope,20,10,0.25,knn,0.8359621451104101,0.8391167192429022,0.8414826498422713,0.8509463722397477,0.8517350157728707,0.8438485804416404,723.1261007785797
load_gamma_telecope,20,10,0.3,knn,0.8346477392218717,0.8427970557308097,0.8383280757097792,0.8467402733964248,0.8509463722397477,0.8426919032597265,746.0461785793304
load_gamma_telecope,20,10,0.35,knn,0.8370136698212408,0.8391167192429022,0.8425341745531021,0.8477917981072555,0.8483175604626709,0.8429547844374342,807.1544151306152
load_gamma_telecope,20,10,0.4,knn,0.8372765509989485,0.8401682439537329,0.8399053627760252,0.8470031545741324,0.8517350157728707,0.8432176656151421,787.8170957565308
load_gamma_telecope,20,10,0.45,knn,0.8354363827549948,0.8391167192429022,0.8409568874868559,0.8517350157728707,0.8496319663512093,0.8433753943217667,676.3994071483613
load_gamma_telecope,20,10,0.5,knn,0.8343848580441641,0.8425341745531021,0.8430599369085173,0.8504206098843323,0.8480546792849631,0.8436908517350157,666.5096628665924
load_gamma_telecope,20,10,0.55,knn,0.8349106203995794,0.8396424815983176,0.8393796004206099,0.8501577287066246,0.8525236593059937,0.8433228180862251,666.0848343372345
load_gamma_telecope,20,10,0.6,knn,0.8354363827549948,0.8399053627760252,0.8406940063091483,0.8509463722397477,0.8446372239747634,0.8423238696109359,691.936675786972
load_gamma_telecope,20,10,0.65,knn,0.8335962145110409,0.8370136698212408,0.8412197686645636,0.8456887486855941,0.8467402733964248,0.8408517350157728,710.8190796375275
load_gamma_telecope,20,10,0.7,knn,0.8351735015772871,0.8367507886435331,0.8406940063091483,0.8501577287066246,0.8449001051524709,0.8415352260778128,709.24795794487
load_gamma_telecope,20,10,0.75,knn,0.8338590956887487,0.8404311251314406,0.8446372239747634,0.8462145110410094,0.8517350157728707,0.8433753943217666,710.3374152183533
load_gamma_telecope,20,10,0.8,knn,0.8333333333333334,0.8362250262881178,0.8354363827549948,0.8427970557308097,0.8422712933753943,0.8380126182965301,689.4095883369446
load_gamma_telecope,20,10,0.85,knn,0.8338590956887487,0.8320189274447951,0.8370136698212408,0.8475289169295478,0.8412197686645636,0.8383280757097792,696.2706985473633
load_gamma_telecope,20,10,0.9,knn,0.8194006309148265,0.8230809674027341,0.8267613038906414,0.8370136698212408,0.8291272344900105,0.8270767613038906,636.3248064517975
load_gamma_telecope,20,10,1.0,knn,0.8099369085173501,0.8033648790746583,0.8067823343848579,0.8186119873817035,0.807570977917981,0.8092534174553103,495.3494040966034
load_gamma_telecope,20,10,0.95,knn,0.8222923238696109,0.8220294426919033,0.8280757097791798,0.8370136698212408,0.8257097791798107,0.8270241850683491,582.0521402359009
load_gamma_telecope,20,10,0.0,mix,0.8496319663512093,0.8462145110410094,0.8509463722397477,0.8546267087276551,0.8598843322818086,0.8522607781282859,427.67011165618896
load_gamma_telecope,20,10,0.05,mix,0.8467402733964248,0.8483175604626709,0.8519978969505784,0.8583070452155626,0.8614616193480547,0.8533648790746584,419.76138067245483
load_gamma_telecope,20,10,0.1,mix,0.8472660357518401,0.8509463722397477,0.8488433228180863,0.8585699263932702,0.8598843322818086,0.8531019978969507,394.80299186706543
load_gamma_telecope,20,10,0.15,mix,0.8491062039957941,0.85068349106204,0.8512092534174553,0.8572555205047319,0.8617245005257623,0.8539957939011569,354.38065814971924
load_gamma_telecope,20,10,0.2,mix,0.8475289169295478,0.8462145110410094,0.8546267087276551,0.8567297581493165,0.8590956887486856,0.8528391167192428,355.01083183288574
load_gamma_telecope,20,10,0.25,mix,0.8456887486855941,0.8470031545741324,0.8462145110410094,0.8562039957939012,0.8580441640378549,0.8506309148264984,354.8185648918152
load_gamma_telecope,20,10,0.3,mix,0.8456887486855941,0.8472660357518401,0.8504206098843323,0.8585699263932702,0.8577812828601472,0.8519453207150368,353.679181098938
load_gamma_telecope,20,10,0.35,mix,0.8485804416403786,0.8488433228180863,0.8543638275499474,0.8556782334384858,0.8606729758149316,0.8536277602523658,351.37696647644043
load_gamma_telecope,20,10,0.4,mix,0.8420084121976866,0.8491062039957941,0.8527865404837014,0.8588328075709779,0.8580441640378549,0.8521556256572029,348.60586786270136
load_gamma_telecope,20,10,0.45,mix,0.8480546792849631,0.8543638275499474,0.8488433228180863,0.8580441640378549,0.8572555205047319,0.8533123028391169,349.03832054138184
load_gamma_telecope,20,10,0.5,mix,0.8509463722397477,0.8488433228180863,0.8564668769716088,0.8564668769716088,0.8593585699263933,0.8544164037854889,387.0332579612732
load_gamma_telecope,20,10,0.55,mix,0.8498948475289171,0.8501577287066246,0.8538380651945321,0.8569926393270242,0.8567297581493165,0.8535226077812827,358.57639241218567
load_gamma_telecope,20,10,0.6,mix,0.8504206098843323,0.8472660357518401,0.8525236593059937,0.8617245005257623,0.8583070452155626,0.8540483701366982,351.9133520126343
load_gamma_telecope,20,10,0.65,mix,0.8493690851735016,0.8470031545741324,0.8477917981072555,0.8551524710830705,0.8585699263932702,0.8515772870662459,352.01556611061096
load_gamma_telecope,20,10,0.7,mix,0.8491062039957941,0.8456887486855941,0.851472134595163,0.8551524710830705,0.8580441640378549,0.8518927444794953,343.1138610839844
load_gamma_telecope,20,10,0.75,mix,0.8509463722397477,0.8438485804416404,0.8522607781282858,0.8604100946372241,0.8590956887486856,0.8533123028391166,342.7785840034485
load_gamma_telecope,20,10,0.8,mix,0.8427970557308097,0.8393796004206099,0.8512092534174553,0.8548895899053628,0.8519978969505784,0.8480546792849631,333.9834079742432
load_gamma_telecope,20,10,0.85,mix,0.8454258675078864,0.8472660357518401,0.8472660357518401,0.8588328075709779,0.8530494216614091,0.8503680336487907,378.48323106765747
load_gamma_telecope,20,10,0.9,mix,0.8286014721345951,0.8291272344900105,0.8359621451104101,0.8391167192429022,0.8314931650893796,0.8328601472134596,369.3088648319245
load_gamma_telecope,20,10,1.0,mix,0.7957413249211357,0.7991587802313355,0.8128286014721346,0.8062565720294427,0.8015247108307045,0.8031019978969505,323.6482264995575
load_gamma_telecope,20,10,0.95,mix,0.8380651945320715,0.8335962145110409,0.8333333333333334,0.8412197686645636,0.8346477392218717,0.8361724500525763,346.0596079826355
load_gamma_telecope,20,10,0.0,naive-bayes,0.7284437434279706,0.7089905362776026,0.7158254468980021,0.7423764458464774,0.7384332281808622,0.7268138801261829,229.23093914985657
load_gamma_telecope,20,10,0.05,naive-bayes,0.7289695057833859,0.7110935856992641,0.7171398527865405,0.7431650893796005,0.7389589905362776,0.7278654048370137,244.00538635253903
load_gamma_telecope,20,10,0.1,naive-bayes,0.7281808622502629,0.7108307045215563,0.7174027339642481,0.7434279705573081,0.7392218717139852,0.7278128286014721,234.12539935112002
load_gamma_telecope,20,10,0.15,naive-bayes,0.7289695057833859,0.7108307045215563,0.7160883280757098,0.7413249211356467,0.7384332281808622,0.7271293375394322,232.8496687412262
load_gamma_telecope,20,10,0.2,naive-bayes,0.7284437434279706,0.7089905362776026,0.7174027339642481,0.7421135646687698,0.7389589905362776,0.7271819137749738,210.0899791717529
load_gamma_telecope,20,10,0.25,naive-bayes,0.7297581493165091,0.7092534174553102,0.7168769716088328,0.7434279705573081,0.7392218717139852,0.727707676130389,207.43233823776245
load_gamma_telecope,20,10,0.3,naive-bayes,0.7292323869610936,0.7097791798107256,0.7168769716088328,0.7431650893796005,0.7397476340694006,0.7277602523659306,236.03610730171204
load_gamma_telecope,20,10,0.35,naive-bayes,0.7300210304942166,0.7108307045215563,0.7163512092534174,0.7444794952681388,0.7400105152471083,0.7283385909568876,241.09974455833438
load_gamma_telecope,20,10,0.4,naive-bayes,0.7297581493165091,0.7084647739221872,0.7158254468980021,0.7426393270241851,0.7402733964248159,0.7273922187171399,236.74790835380557
load_gamma_telecope,20,10,0.45,naive-bayes,0.7308096740273397,0.7100420609884333,0.7163512092534174,0.7444794952681388,0.7407991587802313,0.7284963196635121,237.62522506713867
load_gamma_telecope,20,10,0.5,naive-bayes,0.7294952681388013,0.7110935856992641,0.7181913774973712,0.7444794952681388,0.7386961093585699,0.7283911671924289,233.5383367538452
load_gamma_telecope,20,10,0.55,naive-bayes,0.7294952681388013,0.7124079915878023,0.7168769716088328,0.7447423764458465,0.7384332281808622,0.728391167192429,201.0949788093567
load_gamma_telecope,20,10,0.6,naive-bayes,0.7294952681388013,0.7103049421661409,0.7181913774973712,0.7434279705573081,0.7415878023133544,0.7286014721345951,199.10199785232544
load_gamma_telecope,20,10,0.65,naive-bayes,0.7300210304942166,0.7105678233438486,0.7184542586750788,0.7455310199789695,0.7379074658254469,0.7284963196635121,230.25669956207275
load_gamma_telecope,20,10,0.7,naive-bayes,0.7302839116719243,0.7126708727655101,0.7176656151419558,0.7486855941114616,0.7413249211356467,0.7301261829652997,226.40572714805603
load_gamma_telecope,20,10,0.75,naive-bayes,0.7302839116719243,0.7137223974763407,0.7171398527865405,0.7442166140904312,0.7394847528916929,0.7289695057833859,207.19750881195068
load_gamma_telecope,20,10,0.8,naive-bayes,0.7287066246056783,0.7118822292323871,0.7184542586750788,0.7450052576235542,0.7407991587802313,0.7289695057833859,198.1649007797241
load_gamma_telecope,20,10,0.85,naive-bayes,0.7321240799158779,0.7110935856992641,0.7176656151419558,0.7455310199789695,0.7389589905362776,0.7290746582544689,238.0697555541992
load_gamma_telecope,20,10,0.9,naive-bayes,0.7323869610935857,0.7118822292323871,0.7181913774973712,0.7457939011566772,0.7394847528916929,0.7295478443743428,203.35412287712097
load_gamma_telecope,20,10,1.0,naive-bayes,0.7294952681388013,0.7124079915878023,0.7192429022082019,0.749211356466877,0.7413249211356467,0.7303364879074659,189.2886769771576
load_gamma_telecope,20,10,0.95,naive-bayes,0.7300210304942166,0.7108307045215563,0.7192429022082019,0.7463196635120926,0.7376445846477392,0.7288117770767613,177.1217999458313
load_gamma_telecope,20,10,0.0,perceptron,0.8249211356466877,0.8230809674027341,0.8301787592008412,0.8304416403785491,0.8454258675078864,0.8308096740273395,169.0888488292694
load_gamma_telecope,20,10,0.1,perceptron,0.8180862250262881,0.8183491062039958,0.8270241850683491,0.8333333333333334,0.8404311251314406,0.8274447949526815,161.37155032157895
load_gamma_telecope,20,10,0.2,perceptron,0.8167718191377498,0.8209779179810726,0.8186119873817035,0.8314931650893796,0.8378023133543638,0.8251314405888538,165.46491956710815
load_gamma_telecope,20,10,0.4,perceptron,0.8317560462670873,0.8272870662460567,0.8401682439537329,0.8385909568874869,0.8477917981072555,0.8371188222923239,168.31481671333313
load_gamma_telecope,20,10,0.5,perceptron,0.8383280757097792,0.8304416403785491,0.8364879074658255,0.8430599369085173,0.8470031545741324,0.8390641430073605,164.34081625938416
load_gamma_telecope,20,10,0.8,perceptron,0.8393796004206099,0.8291272344900105,0.8338590956887487,0.841745531019979,0.8462145110410094,0.8380651945320716,153.23579859733582
load_gamma_telecope,20,10,0.9,perceptron,0.8330704521556257,0.8317560462670873,0.8328075709779179,0.8412197686645636,0.8385909568874869,0.8354889589905363,162.5809187889099
load_gamma_telecope,20,10,1.0,perceptron,0.8325446898002103,0.8320189274447951,0.8320189274447951,0.8370136698212408,0.8412197686645636,0.834963196635121,157.49787855148315
load_gamma_telecope,20,10,0.05,perceptron,0.8215036803364879,0.8188748685594112,0.8257097791798107,0.8291272344900105,0.8391167192429022,0.8268664563617245,164.28104615211487
load_gamma_telecope,20,10,0.15,perceptron,0.8215036803364879,0.8191377497371188,0.8207150368033649,0.8228180862250263,0.8404311251314406,0.8249211356466878,162.9646453857422
load_gamma_telecope,20,10,0.25,perceptron,0.8257097791798107,0.8201892744479495,0.8286014721345951,0.8325446898002103,0.8409568874868559,0.8296004206098843,161.9677984714508
load_gamma_telecope,20,10,0.3,perceptron,0.8267613038906414,0.8228180862250263,0.8341219768664564,0.8328075709779179,0.8446372239747634,0.8322292323869611,161.39889669418338
load_gamma_telecope,20,10,0.35,perceptron,0.8233438485804416,0.8249211356466877,0.8296529968454258,0.8304416403785491,0.8485804416403786,0.8313880126182965,161.63204193115234
load_gamma_telecope,20,10,0.45,perceptron,0.8356992639327024,0.8241324921135647,0.8385909568874869,0.8391167192429022,0.8525236593059937,0.8380126182965301,159.93743324279785
load_gamma_telecope,20,10,0.55,perceptron,0.8372765509989485,0.8283385909568874,0.8375394321766562,0.8412197686645636,0.8493690851735016,0.8387486855941114,159.37603855133057
load_gamma_telecope,20,10,0.6,perceptron,0.8349106203995794,0.8341219768664564,0.841745531019979,0.8409568874868559,0.8449001051524709,0.8393270241850683,158.0323488712311
load_gamma_telecope,20,10,0.65,perceptron,0.8404311251314406,0.8341219768664564,0.8354363827549948,0.8385909568874869,0.8485804416403786,0.8394321766561514,158.00070905685425
load_gamma_telecope,20,10,0.7,perceptron,0.8388538380651945,0.8356992639327024,0.8425341745531021,0.8414826498422713,0.8430599369085173,0.8403259726603576,156.39520144462583
load_gamma_telecope,20,10,0.75,perceptron,0.8388538380651945,0.8320189274447951,0.8338590956887487,0.8393796004206099,0.8498948475289171,0.838801261829653,156.4815912246704
load_gamma_telecope,20,10,0.85,perceptron,0.8388538380651945,0.8325446898002103,0.8362250262881178,0.8378023133543638,0.8404311251314406,0.8371713985278655,154.45460748672483
load_gamma_telecope,20,10,0.95,perceptron,0.8359621451104101,0.8286014721345951,0.8385909568874869,0.8401682439537329,0.8422712933753943,0.8371188222923239,151.09561085700992
load_gamma_telecope,20,10,0.0,tree,0.8648790746582544,0.8719768664563617,0.8711882229232387,0.8759200841219769,0.8772344900105152,0.8722397476340694,204.90165877342224
load_gamma_telecope,20,10,0.1,tree,0.8654048370136698,0.8648790746582544,0.8756572029442692,0.8753943217665615,0.8698738170347003,0.8702418506834909,184.55344939231875
load_gamma_telecope,20,10,0.2,tree,0.8675078864353313,0.8580441640378549,0.8727655099894848,0.8761829652996845,0.8717139852786541,0.8692429022082019,177.66894316673282
load_gamma_telecope,20,10,0.4,tree,0.8677707676130391,0.8714511041009464,0.8719768664563617,0.8777602523659306,0.8730283911671924,0.8723974763406941,177.77077317237854
load_gamma_telecope,20,10,0.5,tree,0.8696109358569927,0.8709253417455308,0.8703995793901157,0.8717139852786541,0.8748685594111462,0.8715036803364878,170.16392850875852
load_gamma_telecope,20,10,0.8,tree,0.8630389064143007,0.8606729758149316,0.8609358569926393,0.8706624605678234,0.8656677181913774,0.8641955835962145,176.56993651390076
load_gamma_telecope,20,10,0.9,tree,0.8559411146161935,0.8530494216614091,0.8519978969505784,0.8654048370136698,0.8541009463722398,0.8560988433228179,170.07657480239868
load_gamma_telecope,20,10,1.0,tree,0.8044164037854891,0.7986330178759201,0.8070452155625657,0.8083596214511041,0.8044164037854891,0.8045741324921136,162.77422261238095
load_gamma_telecope,20,10,0.05,tree,0.8659305993690851,0.8667192429022083,0.868559411146162,0.8772344900105152,0.8759200841219769,0.8708727655099896,175.80901336669922
load_gamma_telecope,20,10,0.15,tree,0.8714511041009464,0.8709253417455308,0.8688222923238696,0.8730283911671924,0.8732912723449001,0.8715036803364878,175.55625224113464
load_gamma_telecope,20,10,0.25,tree,0.8669821240799159,0.862776025236593,0.8677707676130391,0.8748685594111462,0.8698738170347003,0.8684542586750789,175.43251872062683
load_gamma_telecope,20,10,0.3,tree,0.8680336487907466,0.8682965299684543,0.8725026288117771,0.8764458464773922,0.8727655099894848,0.871608832807571,175.86008167266846
load_gamma_telecope,20,10,0.35,tree,0.8672450052576236,0.870136698212408,0.8751314405888538,0.8753943217665615,0.8711882229232387,0.8718191377497371,175.81320095062256
load_gamma_telecope,20,10,0.45,tree,0.8669821240799159,0.8669821240799159,0.8751314405888538,0.8759200841219769,0.8719768664563617,0.8713985278654048,175.98422122001648
load_gamma_telecope,20,10,0.55,tree,0.8667192429022083,0.8659305993690851,0.8735541535226078,0.8772344900105152,0.8774973711882229,0.872187171398528,176.2319016456604
load_gamma_telecope,20,10,0.6,tree,0.870136698212408,0.8743427970557308,0.8706624605678234,0.8769716088328076,0.8722397476340694,0.8728706624605678,176.1480143070221
load_gamma_telecope,20,10,0.65,tree,0.8672450052576236,0.8717139852786541,0.8740799158780231,0.870136698212408,0.8696109358569927,0.8705573080967403,176.25005221366882
load_gamma_telecope,20,10,0.7,tree,0.8669821240799159,0.8719768664563617,0.8698738170347003,0.8746056782334385,0.8711882229232387,0.8709253417455312,175.49806308746338
load_gamma_telecope,20,10,0.75,tree,0.8677707676130391,0.8696109358569927,0.8656677181913774,0.8735541535226078,0.8680336487907466,0.8689274447949528,175.63431262969968
load_gamma_telecope,20,10,0.85,tree,0.8609358569926393,0.8656677181913774,0.8667192429022083,0.8696109358569927,0.8672450052576236,0.8660357518401682,172.81043195724487
load_gamma_telecope,20,10,0.95,tree,0.8488433228180863,0.8533123028391167,0.8575184016824395,0.8640904311251314,0.8554153522607781,0.8558359621451104,163.34063863754272
load_htru_pulsar,20,10,0.0,knn,0.978491620111732,0.9768156424581006,0.982122905027933,0.978485610505728,0.9762503492595695,0.9784332254726126,492.1934378147125
load_htru_pulsar,20,10,0.05,knn,0.9796089385474859,0.9768156424581006,0.9832402234636872,0.9790444258172674,0.9754121262922604,0.9788242713157602,494.5813329219818
load_htru_pulsar,20,10,0.1,knn,0.978491620111732,0.9770949720670392,0.9837988826815642,0.978485610505728,0.9759709416038,0.9787684053939726,491.9281656742096
load_htru_pulsar,20,10,0.15,knn,0.9787709497206704,0.9754189944134078,0.9824022346368716,0.978485610505728,0.9754121262922604,0.9780979831137876,491.76437067985535
load_htru_pulsar,20,10,0.2,knn,0.9787709497206704,0.9768156424581006,0.9829608938547486,0.9787650181614976,0.9756915339480302,0.9786008076286096,490.9894845485687
load_htru_pulsar,20,10,0.25,knn,0.9796089385474859,0.9751396648044692,0.9829608938547486,0.9793238334730372,0.9756915339480302,0.9785449729255544,491.8479020595551
load_htru_pulsar,20,10,0.3,knn,0.979050279329609,0.9765363128491619,0.9824022346368716,0.978485610505728,0.9765297569153396,0.978600838847342,491.61351680755615
load_htru_pulsar,20,10,0.35,knn,0.9793296089385476,0.9762569832402236,0.9843575418994414,0.978206202849958,0.9756915339480302,0.97876837417524,491.80367517471313
load_htru_pulsar,20,10,0.4,knn,0.9796089385474859,0.9773743016759776,0.98268156424581,0.978206202849958,0.9748533109807208,0.9785448636599904,491.8532793521881
load_htru_pulsar,20,10,0.45,knn,0.9793296089385476,0.9768156424581006,0.9835195530726256,0.9793238334730372,0.9748533109807208,0.9787683897846065,492.61996245384216
load_htru_pulsar,20,10,0.5,knn,0.978491620111732,0.9779329608938548,0.9832402234636872,0.9787650181614976,0.9754121262922604,0.9787683897846065,492.34349703788763
load_htru_pulsar,20,10,0.55,knn,0.9787709497206704,0.9779329608938548,0.9829608938547486,0.978485610505728,0.9759709416038,0.9788242713157602,491.3302681446075
load_htru_pulsar,20,10,0.6,knn,0.9796089385474859,0.975977653631285,0.98268156424581,0.9787650181614976,0.9754121262922604,0.978489060175668,490.5566701889038
load_htru_pulsar,20,10,0.65,knn,0.9782122905027932,0.9765363128491619,0.98268156424581,0.978485610505728,0.9762503492595695,0.9784332254726126,490.5695765018463
load_htru_pulsar,20,10,0.7,knn,0.9776536312849162,0.9779329608938548,0.9829608938547486,0.978485610505728,0.9754121262922604,0.9784890445663016,489.3836169242859
load_htru_pulsar,20,10,0.75,knn,0.9793296089385476,0.9762569832402236,0.98268156424581,0.9796032411288068,0.9762503492595695,0.9788243493625916,489.3693315982818
load_htru_pulsar,20,10,0.8,knn,0.9798882681564246,0.9743016759776536,0.982122905027933,0.9796032411288068,0.9754121262922604,0.9782656433166156,487.447879076004
load_htru_pulsar,20,10,0.85,knn,0.9776536312849162,0.9754189944134078,0.98268156424581,0.9796032411288068,0.9768091645711092,0.97843331912881,492.16753554344183
load_htru_pulsar,20,10,0.9,knn,0.9756983240223464,0.9729050279329609,0.9782122905027932,0.9762503492595695,0.973456272701872,0.9753044528839084,484.1652264595032
load_htru_pulsar,20,10,1.0,knn,0.9717877094972068,0.9634078212290504,0.9712290502793296,0.9650740430287791,0.9667504889633975,0.9676498225995528,346.9006495475769
load_htru_pulsar,20,10,0.95,knn,0.9782122905027932,0.9734636871508381,0.9776536312849162,0.9770885722268792,0.9745739033249512,0.9761984168980756,483.09746074676514
load_htru_pulsar,20,10,0.0,mix,0.978491620111732,0.975977653631285,0.9840782122905029,0.9798826487845766,0.9759709416038,0.9788802152843792,286.689284324646
load_htru_pulsar,20,10,0.05,mix,0.9787709497206704,0.9765363128491619,0.9840782122905029,0.9790444258172674,0.9756915339480302,0.9788242869251264,288.7152228355408
load_htru_pulsar,20,10,0.1,mix,0.9798882681564246,0.9765363128491619,0.9854748603351956,0.978485610505728,0.9759709416038,0.979271198690062,281.9557602405548
load_htru_pulsar,20,10,0.15,mix,0.9804469273743016,0.975977653631285,0.9832402234636872,0.9796032411288068,0.9759709416038,0.979047797440376,281.106360912323
load_htru_pulsar,20,10,0.2,mix,0.9782122905027932,0.9773743016759776,0.9832402234636872,0.9779267951941883,0.9762503492595695,0.9786007920192432,281.78718996047974
load_htru_pulsar,20,10,0.25,mix,0.9793296089385476,0.9765363128491619,0.9829608938547486,0.978485610505728,0.9770885722268792,0.9788801996750129,282.20568180084234
load_htru_pulsar,20,10,0.3,mix,0.9807262569832402,0.9770949720670392,0.9832402234636872,0.9787650181614976,0.9765297569153396,0.9792712455181608,282.34728789329534
load_htru_pulsar,20,10,0.35,mix,0.9787709497206704,0.9768156424581006,0.9840782122905029,0.9796032411288068,0.9751327186364906,0.9788801528469144,281.8289120197296
load_htru_pulsar,20,10,0.4,mix,0.9773743016759776,0.9770949720670392,0.9829608938547486,0.9796032411288068,0.9768091645711092,0.9787685146595364,280.80494046211237
load_htru_pulsar,20,10,0.45,mix,0.9793296089385476,0.9770949720670392,0.98463687150838,0.9787650181614976,0.9756915339480302,0.9791036009246992,281.6403312683105
load_htru_pulsar,20,10,0.5,mix,0.978491620111732,0.9779329608938548,0.9832402234636872,0.978206202849958,0.9759709416038,0.9787683897846062,280.9148244857788
load_htru_pulsar,20,10,0.55,mix,0.9796089385474859,0.9768156424581006,0.9843575418994414,0.978485610505728,0.9756915339480302,0.9789918534717572,281.6076300144196
load_htru_pulsar,20,10,0.6,mix,0.9787709497206704,0.9776536312849162,0.9835195530726256,0.9793238334730372,0.9762503492595695,0.979103663362164,281.5800609588623
load_htru_pulsar,20,10,0.65,mix,0.9796089385474859,0.9754189944134078,0.9840782122905029,0.9798826487845766,0.9768091645711092,0.9791595917214164,281.36031556129456
load_htru_pulsar,20,10,0.7,mix,0.9798882681564246,0.9754189944134078,0.9843575418994414,0.9768091645711092,0.9768091645711092,0.9786566267222984,280.4921174049377
load_htru_pulsar,20,10,0.75,mix,0.9776536312849162,0.9773743016759776,0.9837988826815642,0.978485610505728,0.9759709416038,0.9786566735503972,280.1365034580231
load_htru_pulsar,20,10,0.8,mix,0.9793296089385476,0.9765363128491619,0.98268156424581,0.978485610505728,0.9751327186364906,0.9784331630351476,280.17420864105225
load_htru_pulsar,20,10,0.85,mix,0.9793296089385476,0.9776536312849162,0.9824022346368716,0.9804414640961162,0.9748533109807208,0.9789360499874344,279.8695073127746
load_htru_pulsar,20,10,0.9,mix,0.9754189944134078,0.9737430167597766,0.978491620111732,0.9770885722268792,0.9728974573903324,0.9755279321804255,275.57131576538086
load_htru_pulsar,20,10,1.0,mix,0.9639664804469272,0.9636871508379888,0.9687150837988828,0.9656328583403184,0.966191673651858,0.9656386494151952,212.13578653335568
load_htru_pulsar,20,10,0.95,mix,0.9765363128491619,0.9743016759776536,0.9779329608938548,0.9748533109807208,0.9745739033249512,0.9756396328052684,346.6957485675812
load_htru_pulsar,20,10,0.0,naive-bayes,0.9477653631284916,0.938826815642458,0.9474860335195532,0.95166247555183,0.9424420229114278,0.9456365421507522,181.6356360912323
load_htru_pulsar,20,10,0.1,naive-bayes,0.9483240223463688,0.9391061452513968,0.9472067039106146,0.950544844928751,0.9424420229114278,0.9455247478697116,176.74727392196655
load_htru_pulsar,20,10,0.2,naive-bayes,0.9480446927374302,0.9385474860335196,0.9480446927374302,0.95166247555183,0.9435596535345068,0.9459718001189432,185.6582927703857
load_htru_pulsar,20,10,0.4,naive-bayes,0.9488826815642458,0.9399441340782124,0.9480446927374302,0.9530595138306791,0.9427214305671976,0.9465304905555529,209.80548286437988
load_htru_pulsar,20,10,0.5,naive-bayes,0.9502793296089386,0.9402234636871508,0.9494413407821228,0.9519418832076,0.9438390611902766,0.9471450156952178,251.67908120155332
load_htru_pulsar,20,10,0.8,naive-bayes,0.9513966480446928,0.9405027932960894,0.9505586592178772,0.9536183291422184,0.9430008382229672,0.9478154535847688,243.99942684173584
